filename,sample_id,design_name,macro_count,clock,utilization,macro_placement,power_mesh,filler_insertion
2555-RISCY-b-1-c20-u0.8-m3-p7-f0,2555,RISCY-b,1,20,0.8,3,7,0
2573-RISCY-b-1-c20-u0.9-m1-p1-f0,2573,RISCY-b,1,20,0.9,1,1,0
2532-RISCY-b-1-c20-u0.75-m3-p7-f0,2532,RISCY-b,1,20,0.75,3,7,0
2246-RISCY-b-1-c2-u0.9-m3-p3-f1,2246,RISCY-b,1,2,0.9,3,3,1
2495-RISCY-b-1-c20-u0.7-m2-p2-f0,2495,RISCY-b,1,20,0.7,2,2,0
2584-RISCY-b-1-c20-u0.9-m2-p5-f0,2584,RISCY-b,1,20,0.9,2,5,0
2552-RISCY-b-1-c20-u0.8-m3-p4-f0,2552,RISCY-b,1,20,0.8,3,4,0
2164-RISCY-b-1-c2-u0.75-m2-p1-f1,2164,RISCY-b,1,2,0.75,2,1,1
2519-RISCY-b-1-c20-u0.75-m2-p2-f0,2519,RISCY-b,1,20,0.75,2,2,0
2361-RISCY-b-1-c5-u0.9-m3-p1-f0,2361,RISCY-b,1,5,0.9,3,1,0
2248-RISCY-b-1-c2-u0.9-m3-p5-f1,2248,RISCY-b,1,2,0.9,3,5,1
2480-RISCY-b-1-c5-u0.9-m3-p2-f1,2480,RISCY-b,1,5,0.9,3,2,1
2664-RISCY-b-1-c20-u0.8-m3-p7-f1,2664,RISCY-b,1,20,0.8,3,7,1
2263-RISCY-b-1-c5-u0.7-m2-p5-f0,2263,RISCY-b,1,5,0.7,2,5,0
2485-RISCY-b-1-c5-u0.9-m3-p7-f1,2485,RISCY-b,1,5,0.9,3,7,1
2042-RISCY-b-1-c2-u0.75-m1-p7-f0,2042,RISCY-b,1,2,0.75,1,7,0
2638-RISCY-b-1-c20-u0.75-m3-p5-f1,2638,RISCY-b,1,20,0.75,3,5,1
2076-RISCY-b-1-c2-u0.8-m3-p1-f0,2076,RISCY-b,1,2,0.8,3,1,0
2374-RISCY-b-1-c5-u0.7-m1-p7-f1,2374,RISCY-b,1,5,0.7,1,7,1
2525-RISCY-b-1-c20-u0.75-m2-p8-f0,2525,RISCY-b,1,20,0.75,2,8,0
2522-RISCY-b-1-c20-u0.75-m2-p5-f0,2522,RISCY-b,1,20,0.75,2,5,0
2125-RISCY-b-1-c2-u0.9-m3-p2-f0,2125,RISCY-b,1,2,0.9,3,2,0
2462-RISCY-b-1-c5-u0.85-m3-p7-f1,2462,RISCY-b,1,5,0.85,3,7,1
2039-RISCY-b-1-c2-u0.75-m1-p4-f0,2039,RISCY-b,1,2,0.75,1,4,0
2315-RISCY-b-1-c5-u0.8-m3-p3-f0,2315,RISCY-b,1,5,0.8,3,3,0
2213-RISCY-b-1-c2-u0.85-m2-p2-f1,2213,RISCY-b,1,2,0.85,2,2,1
2279-RISCY-b-1-c5-u0.75-m1-p5-f0,2279,RISCY-b,1,5,0.75,1,5,0
2376-RISCY-b-1-c5-u0.7-m2-p1-f1,2376,RISCY-b,1,5,0.7,2,1,1
2051-RISCY-b-1-c2-u0.75-m2-p8-f0,2051,RISCY-b,1,2,0.75,2,8,0
2492-RISCY-b-1-c20-u0.7-m1-p7-f0,2492,RISCY-b,1,20,0.7,1,7,0
2550-RISCY-b-1-c20-u0.8-m3-p2-f0,2550,RISCY-b,1,20,0.8,3,2,0
2131-RISCY-b-1-c2-u0.9-m3-p8-f0,2131,RISCY-b,1,2,0.9,3,8,0
2140-RISCY-b-1-c2-u0.7-m2-p1-f1,2140,RISCY-b,1,2,0.7,2,1,1
2422-RISCY-b-1-c5-u0.8-m1-p7-f1,2422,RISCY-b,1,5,0.8,1,7,1
2126-RISCY-b-1-c2-u0.9-m3-p3-f0,2126,RISCY-b,1,2,0.9,3,3,0
2127-RISCY-b-1-c2-u0.9-m3-p4-f0,2127,RISCY-b,1,2,0.9,3,4,0
2310-RISCY-b-1-c5-u0.8-m2-p6-f0,2310,RISCY-b,1,5,0.8,2,6,0
2454-RISCY-b-1-c5-u0.85-m2-p7-f1,2454,RISCY-b,1,5,0.85,2,7,1
2209-RISCY-b-1-c2-u0.85-m1-p6-f1,2209,RISCY-b,1,2,0.85,1,6,1
2061-RISCY-b-1-c2-u0.8-m1-p2-f0,2061,RISCY-b,1,2,0.8,1,2,0
2452-RISCY-b-1-c5-u0.85-m2-p5-f1,2452,RISCY-b,1,5,0.85,2,5,1
2667-RISCY-b-1-c20-u0.85-m1-p2-f1,2667,RISCY-b,1,20,0.85,1,2,1
2437-RISCY-b-1-c5-u0.8-m3-p6-f1,2437,RISCY-b,1,5,0.8,3,6,1
2518-RISCY-b-1-c20-u0.75-m2-p1-f0,2518,RISCY-b,1,20,0.75,2,1,0
2663-RISCY-b-1-c20-u0.8-m3-p6-f1,2663,RISCY-b,1,20,0.8,3,6,1
2236-RISCY-b-1-c2-u0.9-m2-p1-f1,2236,RISCY-b,1,2,0.9,2,1,1
2173-RISCY-b-1-c2-u0.75-m3-p2-f1,2173,RISCY-b,1,2,0.75,3,2,1
2211-RISCY-b-1-c2-u0.85-m1-p8-f1,2211,RISCY-b,1,2,0.85,1,8,1
2057-RISCY-b-1-c2-u0.75-m3-p6-f0,2057,RISCY-b,1,2,0.75,3,6,0
2065-RISCY-b-1-c2-u0.8-m1-p6-f0,2065,RISCY-b,1,2,0.8,1,6,0
2205-RISCY-b-1-c2-u0.85-m1-p2-f1,2205,RISCY-b,1,2,0.85,1,2,1
2458-RISCY-b-1-c5-u0.85-m3-p3-f1,2458,RISCY-b,1,5,0.85,3,3,1
2207-RISCY-b-1-c2-u0.85-m1-p4-f1,2207,RISCY-b,1,2,0.85,1,4,1
2257-RISCY-b-1-c5-u0.7-m1-p6-f0,2257,RISCY-b,1,5,0.7,1,6,0
2035-RISCY-b-1-c2-u0.7-m3-p8-f0,2035,RISCY-b,1,2,0.7,3,8,0
2135-RISCY-b-1-c2-u0.7-m1-p4-f1,2135,RISCY-b,1,2,0.7,1,4,1
2368-RISCY-b-1-c5-u0.7-m1-p1-f1,2368,RISCY-b,1,5,0.7,1,1,1
2660-RISCY-b-1-c20-u0.8-m3-p3-f1,2660,RISCY-b,1,20,0.8,3,3,1
2024-RISCY-b-1-c2-u0.7-m2-p5-f0,2024,RISCY-b,1,2,0.7,2,5,0
2037-RISCY-b-1-c2-u0.75-m1-p2-f0,2037,RISCY-b,1,2,0.75,1,2,0
2027-RISCY-b-1-c2-u0.7-m2-p8-f0,2027,RISCY-b,1,2,0.7,2,8,0
2106-RISCY-b-1-c2-u0.85-m3-p7-f0,2106,RISCY-b,1,2,0.85,3,7,0
2459-RISCY-b-1-c5-u0.85-m3-p4-f1,2459,RISCY-b,1,5,0.85,3,4,1
2309-RISCY-b-1-c5-u0.8-m2-p5-f0,2309,RISCY-b,1,5,0.8,2,5,0
2549-RISCY-b-1-c20-u0.8-m3-p1-f0,2549,RISCY-b,1,20,0.8,3,1,0
2103-RISCY-b-1-c2-u0.85-m3-p4-f0,2103,RISCY-b,1,2,0.85,3,4,0
2647-RISCY-b-1-c20-u0.8-m1-p6-f1,2647,RISCY-b,1,20,0.8,1,6,1
2433-RISCY-b-1-c5-u0.8-m3-p2-f1,2433,RISCY-b,1,5,0.8,3,2,1
2160-RISCY-b-1-c2-u0.75-m1-p5-f1,2160,RISCY-b,1,2,0.75,1,5,1
2577-RISCY-b-1-c20-u0.9-m1-p5-f0,2577,RISCY-b,1,20,0.9,1,5,0
2451-RISCY-b-1-c5-u0.85-m2-p4-f1,2451,RISCY-b,1,5,0.85,2,4,1
2566-RISCY-b-1-c20-u0.85-m2-p2-f0,2566,RISCY-b,1,20,0.85,2,2,0
2134-RISCY-b-1-c2-u0.7-m1-p3-f1,2134,RISCY-b,1,2,0.7,1,3,1
2048-RISCY-b-1-c2-u0.75-m2-p5-f0,2048,RISCY-b,1,2,0.75,2,5,0
2493-RISCY-b-1-c20-u0.7-m1-p8-f0,2493,RISCY-b,1,20,0.7,1,8,0
2473-RISCY-b-1-c5-u0.9-m2-p3-f1,2473,RISCY-b,1,5,0.9,2,3,1
2228-RISCY-b-1-c2-u0.9-m1-p1-f1,2228,RISCY-b,1,2,0.9,1,1,1
2403-RISCY-b-1-c5-u0.75-m2-p4-f1,2403,RISCY-b,1,5,0.75,2,4,1
2506-RISCY-b-1-c20-u0.7-m3-p5-f0,2506,RISCY-b,1,20,0.7,3,5,0
2223-RISCY-b-1-c2-u0.85-m3-p4-f1,2223,RISCY-b,1,2,0.85,3,4,1
2387-RISCY-b-1-c5-u0.7-m3-p4-f1,2387,RISCY-b,1,5,0.7,3,4,1
2569-RISCY-b-1-c20-u0.85-m2-p5-f0,2569,RISCY-b,1,20,0.85,2,5,0
2583-RISCY-b-1-c20-u0.9-m2-p4-f0,2583,RISCY-b,1,20,0.9,2,4,0
2040-RISCY-b-1-c2-u0.75-m1-p5-f0,2040,RISCY-b,1,2,0.75,1,5,0
2548-RISCY-b-1-c20-u0.8-m2-p8-f0,2548,RISCY-b,1,20,0.8,2,8,0
2511-RISCY-b-1-c20-u0.75-m1-p2-f0,2511,RISCY-b,1,20,0.75,1,2,0
2389-RISCY-b-1-c5-u0.7-m3-p6-f1,2389,RISCY-b,1,5,0.7,3,6,1
2698-RISCY-b-1-c20-u0.9-m3-p6-f1,2698,RISCY-b,1,20,0.9,3,6,1
2351-RISCY-b-1-c5-u0.9-m1-p8-f0,2351,RISCY-b,1,5,0.9,1,8,0
2616-RISCY-b-1-c20-u0.7-m3-p7-f1,2616,RISCY-b,1,20,0.7,3,7,1
2276-RISCY-b-1-c5-u0.75-m1-p1-f0,2276,RISCY-b,1,5,0.75,1,1,0
2409-RISCY-b-1-c5-u0.75-m3-p2-f1,2409,RISCY-b,1,5,0.75,3,2,1
2507-RISCY-b-1-c20-u0.7-m3-p6-f0,2507,RISCY-b,1,20,0.7,3,6,0
2418-RISCY-b-1-c5-u0.8-m1-p3-f1,2418,RISCY-b,1,5,0.8,1,3,1
2463-RISCY-b-1-c5-u0.85-m3-p8-f1,2463,RISCY-b,1,5,0.85,3,8,1
2560-RISCY-b-1-c20-u0.85-m1-p4-f0,2560,RISCY-b,1,20,0.85,1,4,0
2174-RISCY-b-1-c2-u0.75-m3-p3-f1,2174,RISCY-b,1,2,0.75,3,3,1
2239-RISCY-b-1-c2-u0.9-m2-p4-f1,2239,RISCY-b,1,2,0.9,2,4,1
2183-RISCY-b-1-c2-u0.8-m1-p4-f1,2183,RISCY-b,1,2,0.8,1,4,1
2655-RISCY-b-1-c20-u0.8-m2-p6-f1,2655,RISCY-b,1,20,0.8,2,6,1
2435-RISCY-b-1-c5-u0.8-m3-p4-f1,2435,RISCY-b,1,5,0.8,3,4,1
2015-RISCY-b-1-c2-u0.7-m1-p4-f0,2015,RISCY-b,1,2,0.7,1,4,0
2096-RISCY-b-1-c2-u0.85-m2-p5-f0,2096,RISCY-b,1,2,0.85,2,5,0
2118-RISCY-b-1-c2-u0.9-m2-p3-f0,2118,RISCY-b,1,2,0.9,2,3,0
2631-RISCY-b-1-c20-u0.75-m2-p6-f1,2631,RISCY-b,1,20,0.75,2,6,1
2318-RISCY-b-1-c5-u0.8-m3-p6-f0,2318,RISCY-b,1,5,0.8,3,6,0
2599-RISCY-b-1-c20-u0.7-m1-p6-f1,2599,RISCY-b,1,20,0.7,1,6,1
2615-RISCY-b-1-c20-u0.7-m3-p6-f1,2615,RISCY-b,1,20,0.7,3,6,1
2262-RISCY-b-1-c5-u0.7-m2-p4-f0,2262,RISCY-b,1,5,0.7,2,4,0
2444-RISCY-b-1-c5-u0.85-m1-p5-f1,2444,RISCY-b,1,5,0.85,1,5,1
2285-RISCY-b-1-c5-u0.75-m2-p3-f0,2285,RISCY-b,1,5,0.75,2,3,0
2469-RISCY-b-1-c5-u0.9-m1-p7-f1,2469,RISCY-b,1,5,0.9,1,7,1
2653-RISCY-b-1-c20-u0.8-m2-p4-f1,2653,RISCY-b,1,20,0.8,2,4,1
2595-RISCY-b-1-c20-u0.7-m1-p2-f1,2595,RISCY-b,1,20,0.7,1,2,1
2245-RISCY-b-1-c2-u0.9-m3-p2-f1,2245,RISCY-b,1,2,0.9,3,2,1
2217-RISCY-b-1-c2-u0.85-m2-p6-f1,2217,RISCY-b,1,2,0.85,2,6,1
2617-RISCY-b-1-c20-u0.7-m3-p8-f1,2617,RISCY-b,1,20,0.7,3,8,1
2129-RISCY-b-1-c2-u0.9-m3-p6-f0,2129,RISCY-b,1,2,0.9,3,6,0
2563-RISCY-b-1-c20-u0.85-m1-p7-f0,2563,RISCY-b,1,20,0.85,1,7,0
2561-RISCY-b-1-c20-u0.85-m1-p5-f0,2561,RISCY-b,1,20,0.85,1,5,0
2602-RISCY-b-1-c20-u0.7-m2-p1-f1,2602,RISCY-b,1,20,0.7,2,1,1
2324-RISCY-b-1-c5-u0.85-m1-p4-f0,2324,RISCY-b,1,5,0.85,1,4,0
2648-RISCY-b-1-c20-u0.8-m1-p7-f1,2648,RISCY-b,1,20,0.8,1,7,1
2195-RISCY-b-1-c2-u0.8-m2-p8-f1,2195,RISCY-b,1,2,0.8,2,8,1
2270-RISCY-b-1-c5-u0.7-m3-p4-f0,2270,RISCY-b,1,5,0.7,3,4,0
2385-RISCY-b-1-c5-u0.7-m3-p2-f1,2385,RISCY-b,1,5,0.7,3,2,1
2278-RISCY-b-1-c5-u0.75-m1-p4-f0,2278,RISCY-b,1,5,0.75,1,4,0
2306-RISCY-b-1-c5-u0.8-m2-p2-f0,2306,RISCY-b,1,5,0.8,2,2,0
2613-RISCY-b-1-c20-u0.7-m3-p4-f1,2613,RISCY-b,1,20,0.7,3,4,1
2328-RISCY-b-1-c5-u0.85-m1-p8-f0,2328,RISCY-b,1,5,0.85,1,8,0
2222-RISCY-b-1-c2-u0.85-m3-p3-f1,2222,RISCY-b,1,2,0.85,3,3,1
2188-RISCY-b-1-c2-u0.8-m2-p1-f1,2188,RISCY-b,1,2,0.8,2,1,1
2241-RISCY-b-1-c2-u0.9-m2-p6-f1,2241,RISCY-b,1,2,0.9,2,6,1
2280-RISCY-b-1-c5-u0.75-m1-p6-f0,2280,RISCY-b,1,5,0.75,1,6,0
2370-RISCY-b-1-c5-u0.7-m1-p3-f1,2370,RISCY-b,1,5,0.7,1,3,1
2172-RISCY-b-1-c2-u0.75-m3-p1-f1,2172,RISCY-b,1,2,0.75,3,1,1
2197-RISCY-b-1-c2-u0.8-m3-p2-f1,2197,RISCY-b,1,2,0.8,3,2,1
2682-RISCY-b-1-c20-u0.9-m1-p1-f1,2682,RISCY-b,1,20,0.9,1,1,1
2486-RISCY-b-1-c5-u0.9-m3-p8-f1,2486,RISCY-b,1,5,0.9,3,8,1
2033-RISCY-b-1-c2-u0.7-m3-p6-f0,2033,RISCY-b,1,2,0.7,3,6,0
2099-RISCY-b-1-c2-u0.85-m2-p8-f0,2099,RISCY-b,1,2,0.85,2,8,0
2621-RISCY-b-1-c20-u0.75-m1-p4-f1,2621,RISCY-b,1,20,0.75,1,4,1
2142-RISCY-b-1-c2-u0.7-m2-p3-f1,2142,RISCY-b,1,2,0.7,2,3,1
2509-RISCY-b-1-c20-u0.7-m3-p8-f0,2509,RISCY-b,1,20,0.7,3,8,0
2254-RISCY-b-1-c5-u0.7-m1-p3-f0,2254,RISCY-b,1,5,0.7,1,3,0
2019-RISCY-b-1-c2-u0.7-m1-p8-f0,2019,RISCY-b,1,2,0.7,1,8,0
2303-RISCY-b-1-c5-u0.8-m1-p6-f0,2303,RISCY-b,1,5,0.8,1,6,0
2504-RISCY-b-1-c20-u0.7-m3-p3-f0,2504,RISCY-b,1,20,0.7,3,3,0
2020-RISCY-b-1-c2-u0.7-m2-p1-f0,2020,RISCY-b,1,2,0.7,2,1,0
2445-RISCY-b-1-c5-u0.85-m1-p6-f1,2445,RISCY-b,1,5,0.85,1,6,1
2259-RISCY-b-1-c5-u0.7-m1-p8-f0,2259,RISCY-b,1,5,0.7,1,8,0
2026-RISCY-b-1-c2-u0.7-m2-p7-f0,2026,RISCY-b,1,2,0.7,2,7,0
2491-RISCY-b-1-c20-u0.7-m1-p6-f0,2491,RISCY-b,1,20,0.7,1,6,0
2384-RISCY-b-1-c5-u0.7-m3-p1-f1,2384,RISCY-b,1,5,0.7,3,1,1
2455-RISCY-b-1-c5-u0.85-m2-p8-f1,2455,RISCY-b,1,5,0.85,2,8,1
2400-RISCY-b-1-c5-u0.75-m2-p1-f1,2400,RISCY-b,1,5,0.75,2,1,1
2159-RISCY-b-1-c2-u0.75-m1-p4-f1,2159,RISCY-b,1,2,0.75,1,4,1
2046-RISCY-b-1-c2-u0.75-m2-p3-f0,2046,RISCY-b,1,2,0.75,2,3,0
2411-RISCY-b-1-c5-u0.75-m3-p4-f1,2411,RISCY-b,1,5,0.75,3,4,1
2425-RISCY-b-1-c5-u0.8-m2-p2-f1,2425,RISCY-b,1,5,0.8,2,2,1
2290-RISCY-b-1-c5-u0.75-m2-p8-f0,2290,RISCY-b,1,5,0.75,2,8,0
2170-RISCY-b-1-c2-u0.75-m2-p7-f1,2170,RISCY-b,1,2,0.75,2,7,1
2016-RISCY-b-1-c2-u0.7-m1-p5-f0,2016,RISCY-b,1,2,0.7,1,5,0
2115-RISCY-b-1-c2-u0.9-m1-p8-f0,2115,RISCY-b,1,2,0.9,1,8,0
2229-RISCY-b-1-c2-u0.9-m1-p2-f1,2229,RISCY-b,1,2,0.9,1,2,1
2605-RISCY-b-1-c20-u0.7-m2-p4-f1,2605,RISCY-b,1,20,0.7,2,4,1
2293-RISCY-b-1-c5-u0.75-m3-p3-f0,2293,RISCY-b,1,5,0.75,3,3,0
2590-RISCY-b-1-c20-u0.9-m3-p5-f0,2590,RISCY-b,1,20,0.9,3,5,0
2551-RISCY-b-1-c20-u0.8-m3-p3-f0,2551,RISCY-b,1,20,0.8,3,3,0
2438-RISCY-b-1-c5-u0.8-m3-p7-f1,2438,RISCY-b,1,5,0.8,3,7,1
2575-RISCY-b-1-c20-u0.9-m1-p3-f0,2575,RISCY-b,1,20,0.9,1,3,0
2327-RISCY-b-1-c5-u0.85-m1-p7-f0,2327,RISCY-b,1,5,0.85,1,7,0
2649-RISCY-b-1-c20-u0.8-m1-p8-f1,2649,RISCY-b,1,20,0.8,1,8,1
2537-RISCY-b-1-c20-u0.8-m1-p4-f0,2537,RISCY-b,1,20,0.8,1,4,0
2629-RISCY-b-1-c20-u0.75-m2-p4-f1,2629,RISCY-b,1,20,0.75,2,4,1
2541-RISCY-b-1-c20-u0.8-m1-p8-f0,2541,RISCY-b,1,20,0.8,1,8,0
2073-RISCY-b-1-c2-u0.8-m2-p6-f0,2073,RISCY-b,1,2,0.8,2,6,0
2116-RISCY-b-1-c2-u0.9-m2-p1-f0,2116,RISCY-b,1,2,0.9,2,1,0
2095-RISCY-b-1-c2-u0.85-m2-p4-f0,2095,RISCY-b,1,2,0.85,2,4,0
2601-RISCY-b-1-c20-u0.7-m1-p8-f1,2601,RISCY-b,1,20,0.7,1,8,1
2456-RISCY-b-1-c5-u0.85-m3-p1-f1,2456,RISCY-b,1,5,0.85,3,1,1
2556-RISCY-b-1-c20-u0.8-m3-p8-f0,2556,RISCY-b,1,20,0.8,3,8,0
2531-RISCY-b-1-c20-u0.75-m3-p6-f0,2531,RISCY-b,1,20,0.75,3,6,0
2630-RISCY-b-1-c20-u0.75-m2-p5-f1,2630,RISCY-b,1,20,0.75,2,5,1
2079-RISCY-b-1-c2-u0.8-m3-p4-f0,2079,RISCY-b,1,2,0.8,3,4,0
2696-RISCY-b-1-c20-u0.9-m3-p4-f1,2696,RISCY-b,1,20,0.9,3,4,1
2028-RISCY-b-1-c2-u0.7-m3-p1-f0,2028,RISCY-b,1,2,0.7,3,1,0
2692-RISCY-b-1-c20-u0.9-m2-p5-f1,2692,RISCY-b,1,20,0.9,2,5,1
2489-RISCY-b-1-c20-u0.7-m1-p4-f0,2489,RISCY-b,1,20,0.7,1,4,0
2251-RISCY-b-1-c2-u0.9-m3-p8-f1,2251,RISCY-b,1,2,0.9,3,8,1
2393-RISCY-b-1-c5-u0.75-m1-p2-f1,2393,RISCY-b,1,5,0.75,1,2,1
2148-RISCY-b-1-c2-u0.7-m3-p1-f1,2148,RISCY-b,1,2,0.7,3,1,1
2077-RISCY-b-1-c2-u0.8-m3-p2-f0,2077,RISCY-b,1,2,0.8,3,2,0
2651-RISCY-b-1-c20-u0.8-m2-p2-f1,2651,RISCY-b,1,20,0.8,2,2,1
2258-RISCY-b-1-c5-u0.7-m1-p7-f0,2258,RISCY-b,1,5,0.7,1,7,0
2231-RISCY-b-1-c2-u0.9-m1-p4-f1,2231,RISCY-b,1,2,0.9,1,4,1
2564-RISCY-b-1-c20-u0.85-m1-p8-f0,2564,RISCY-b,1,20,0.85,1,8,0
2147-RISCY-b-1-c2-u0.7-m2-p8-f1,2147,RISCY-b,1,2,0.7,2,8,1
2591-RISCY-b-1-c20-u0.9-m3-p6-f0,2591,RISCY-b,1,20,0.9,3,6,0
2612-RISCY-b-1-c20-u0.7-m3-p3-f1,2612,RISCY-b,1,20,0.7,3,3,1
2066-RISCY-b-1-c2-u0.8-m1-p7-f0,2066,RISCY-b,1,2,0.8,1,7,0
2636-RISCY-b-1-c20-u0.75-m3-p3-f1,2636,RISCY-b,1,20,0.75,3,3,1
2693-RISCY-b-1-c20-u0.9-m2-p7-f1,2693,RISCY-b,1,20,0.9,2,7,1
2675-RISCY-b-1-c20-u0.85-m2-p2-f1,2675,RISCY-b,1,20,0.85,2,2,1
2349-RISCY-b-1-c5-u0.9-m1-p6-f0,2349,RISCY-b,1,5,0.9,1,6,0
2468-RISCY-b-1-c5-u0.9-m1-p5-f1,2468,RISCY-b,1,5,0.9,1,5,1
2410-RISCY-b-1-c5-u0.75-m3-p3-f1,2410,RISCY-b,1,5,0.75,3,3,1
2470-RISCY-b-1-c5-u0.9-m1-p8-f1,2470,RISCY-b,1,5,0.9,1,8,1
2289-RISCY-b-1-c5-u0.75-m2-p7-f0,2289,RISCY-b,1,5,0.75,2,7,0
2098-RISCY-b-1-c2-u0.85-m2-p7-f0,2098,RISCY-b,1,2,0.85,2,7,0
2264-RISCY-b-1-c5-u0.7-m2-p6-f0,2264,RISCY-b,1,5,0.7,2,6,0
2300-RISCY-b-1-c5-u0.8-m1-p3-f0,2300,RISCY-b,1,5,0.8,1,3,0
2120-RISCY-b-1-c2-u0.9-m2-p5-f0,2120,RISCY-b,1,2,0.9,2,5,0
2329-RISCY-b-1-c5-u0.85-m2-p2-f0,2329,RISCY-b,1,5,0.85,2,2,0
2123-RISCY-b-1-c2-u0.9-m2-p8-f0,2123,RISCY-b,1,2,0.9,2,8,0
2198-RISCY-b-1-c2-u0.8-m3-p3-f1,2198,RISCY-b,1,2,0.8,3,3,1
2286-RISCY-b-1-c5-u0.75-m2-p4-f0,2286,RISCY-b,1,5,0.75,2,4,0
2427-RISCY-b-1-c5-u0.8-m2-p4-f1,2427,RISCY-b,1,5,0.8,2,4,1
2467-RISCY-b-1-c5-u0.9-m1-p4-f1,2467,RISCY-b,1,5,0.9,1,4,1
2688-RISCY-b-1-c20-u0.9-m1-p7-f1,2688,RISCY-b,1,20,0.9,1,7,1
2448-RISCY-b-1-c5-u0.85-m2-p1-f1,2448,RISCY-b,1,5,0.85,2,1,1
2476-RISCY-b-1-c5-u0.9-m2-p6-f1,2476,RISCY-b,1,5,0.9,2,6,1
2674-RISCY-b-1-c20-u0.85-m2-p1-f1,2674,RISCY-b,1,20,0.85,2,1,1
2424-RISCY-b-1-c5-u0.8-m2-p1-f1,2424,RISCY-b,1,5,0.8,2,1,1
2064-RISCY-b-1-c2-u0.8-m1-p5-f0,2064,RISCY-b,1,2,0.8,1,5,0
2200-RISCY-b-1-c2-u0.8-m3-p5-f1,2200,RISCY-b,1,2,0.8,3,5,1
2282-RISCY-b-1-c5-u0.75-m1-p8-f0,2282,RISCY-b,1,5,0.75,1,8,0
2102-RISCY-b-1-c2-u0.85-m3-p3-f0,2102,RISCY-b,1,2,0.85,3,3,0
2166-RISCY-b-1-c2-u0.75-m2-p3-f1,2166,RISCY-b,1,2,0.75,2,3,1
2593-RISCY-b-1-c20-u0.9-m3-p8-f0,2593,RISCY-b,1,20,0.9,3,8,0
2322-RISCY-b-1-c5-u0.85-m1-p1-f0,2322,RISCY-b,1,5,0.85,1,1,0
2369-RISCY-b-1-c5-u0.7-m1-p2-f1,2369,RISCY-b,1,5,0.7,1,2,1
2553-RISCY-b-1-c20-u0.8-m3-p5-f0,2553,RISCY-b,1,20,0.8,3,5,0
2375-RISCY-b-1-c5-u0.7-m1-p8-f1,2375,RISCY-b,1,5,0.7,1,8,1
2457-RISCY-b-1-c5-u0.85-m3-p2-f1,2457,RISCY-b,1,5,0.85,3,2,1
2225-RISCY-b-1-c2-u0.85-m3-p6-f1,2225,RISCY-b,1,2,0.85,3,6,1
2237-RISCY-b-1-c2-u0.9-m2-p2-f1,2237,RISCY-b,1,2,0.9,2,2,1
2637-RISCY-b-1-c20-u0.75-m3-p4-f1,2637,RISCY-b,1,20,0.75,3,4,1
2685-RISCY-b-1-c20-u0.9-m1-p4-f1,2685,RISCY-b,1,20,0.9,1,4,1
2392-RISCY-b-1-c5-u0.75-m1-p1-f1,2392,RISCY-b,1,5,0.75,1,1,1
2398-RISCY-b-1-c5-u0.75-m1-p7-f1,2398,RISCY-b,1,5,0.75,1,7,1
2694-RISCY-b-1-c20-u0.9-m3-p1-f1,2694,RISCY-b,1,20,0.9,3,1,1
2268-RISCY-b-1-c5-u0.7-m3-p1-f0,2268,RISCY-b,1,5,0.7,3,1,0
2097-RISCY-b-1-c2-u0.85-m2-p6-f0,2097,RISCY-b,1,2,0.85,2,6,0
2355-RISCY-b-1-c5-u0.9-m2-p4-f0,2355,RISCY-b,1,5,0.9,2,4,0
2137-RISCY-b-1-c2-u0.7-m1-p6-f1,2137,RISCY-b,1,2,0.7,1,6,1
2215-RISCY-b-1-c2-u0.85-m2-p4-f1,2215,RISCY-b,1,2,0.85,2,4,1
2639-RISCY-b-1-c20-u0.75-m3-p6-f1,2639,RISCY-b,1,20,0.75,3,6,1
2514-RISCY-b-1-c20-u0.75-m1-p5-f0,2514,RISCY-b,1,20,0.75,1,5,0
2498-RISCY-b-1-c20-u0.7-m2-p5-f0,2498,RISCY-b,1,20,0.7,2,5,0
2395-RISCY-b-1-c5-u0.75-m1-p4-f1,2395,RISCY-b,1,5,0.75,1,4,1
2510-RISCY-b-1-c20-u0.75-m1-p1-f0,2510,RISCY-b,1,20,0.75,1,1,0
2443-RISCY-b-1-c5-u0.85-m1-p4-f1,2443,RISCY-b,1,5,0.85,1,4,1
2656-RISCY-b-1-c20-u0.8-m2-p7-f1,2656,RISCY-b,1,20,0.8,2,7,1
2431-RISCY-b-1-c5-u0.8-m2-p8-f1,2431,RISCY-b,1,5,0.8,2,8,1
2185-RISCY-b-1-c2-u0.8-m1-p6-f1,2185,RISCY-b,1,2,0.8,1,6,1
2559-RISCY-b-1-c20-u0.85-m1-p3-f0,2559,RISCY-b,1,20,0.85,1,3,0
2017-RISCY-b-1-c2-u0.7-m1-p6-f0,2017,RISCY-b,1,2,0.7,1,6,0
2296-RISCY-b-1-c5-u0.75-m3-p6-f0,2296,RISCY-b,1,5,0.75,3,6,0
2049-RISCY-b-1-c2-u0.75-m2-p6-f0,2049,RISCY-b,1,2,0.75,2,6,0
2611-RISCY-b-1-c20-u0.7-m3-p2-f1,2611,RISCY-b,1,20,0.7,3,2,1
2413-RISCY-b-1-c5-u0.75-m3-p6-f1,2413,RISCY-b,1,5,0.75,3,6,1
2372-RISCY-b-1-c5-u0.7-m1-p5-f1,2372,RISCY-b,1,5,0.7,1,5,1
